板块,公司全称,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址
创业板,河南易成新能源股份有限公司,300080,易成新能,6/25/2010,"2,024,061,798","1,090,635,066",,,,0,0,华中,河南,开封市,C 制造业,www.ycne.com.cn
创业板,恒信东方文化股份有限公司,300081,恒信东方,5/20/2010,"529,157,876","374,109,146",,,,0,0,华北,北京,北京市,M 科研服务,www.hxgro.com
创业板,辽宁奥克化学股份有限公司,300082,奥克股份,5/20/2010,"680,098,200","677,563,901",,,,0,0,东北,辽宁,辽阳市,C 制造业,www.oxiranchem.com
创业板,广东创世纪智能装备股份有限公司,300083,创世纪,5/20/2010,"1,428,580,868","1,307,061,176",,,,0,0,华南,广东,东莞市,C 制造业,www.januscn.com
创业板,海默科技（集团）股份有限公司,300084,海默科技,5/20/2010,"384,765,738","329,752,181",,,,0,0,西北,甘肃,兰州市,B 采矿业,www.haimo.com.cn
创业板,深圳市银之杰科技股份有限公司,300085,银之杰,5/26/2010,"706,640,535","512,578,507",,,,0,0,华南,广东,深圳市,I 信息技术,www.yinzhijie.com
创业板,康芝药业股份有限公司,300086,康芝药业,5/26/2010,"450,000,000","435,662,736",,,,0,0,华南,海南,海口市,C 制造业,www.honz.com.cn
创业板,安徽荃银高科种业股份有限公司,300087,荃银高科,5/26/2010,"430,330,071","393,969,094",,,,0,0,华东,安徽,合肥市,A 农林牧渔,www.winallseed.com
创业板,芜湖长信科技股份有限公司,300088,长信科技,5/26/2010,"2,453,855,673","2,422,745,525",,,,0,0,华东,安徽,芜湖市,C 制造业,www.tokengroup.com
创业板,广东文化长城集团股份有限公司,300089,文化长城,6/25/2010,"481,056,870","279,653,396",,,,0,0,华南,广东,潮州市,C 制造业,www.thegreatwall-china.com
创业板,金通灵科技集团股份有限公司,300091,金通灵,6/25/2010,"1,230,264,538","988,301,115",,,,0,0,华东,江苏,南通市,C 制造业,www.jtlfans.com
创业板,四川科新机电股份有限公司,300092,科新机电,7/8/2010,"231,599,000","167,208,795",,,,0,0,西南,四川,德阳市,C 制造业,www.sckxjd.com
创业板,广东金刚玻璃科技股份有限公司,300093,金刚玻璃,7/8/2010,"216,000,000","197,705,250",,,,0,0,华南,广东,汕头市,C 制造业,www.golden-glass.cn
创业板,湛江国联水产开发股份有限公司,300094,国联水产,7/8/2010,"919,558,815","875,078,961",,,,0,0,华南,广东,湛江市,A 农林牧渔,www.gl-fish.com
创业板,江西华伍制动器股份有限公司,300095,华伍股份,7/28/2010,"378,710,854","277,230,794",,,,0,0,华东,江西,宜春市,C 制造业,www.hua-wu.com
创业板,易联众信息技术股份有限公司,300096,易联众,7/28/2010,"430,000,000","376,510,229",,,,0,0,华东,福建,厦门市,I 信息技术,www.ylzinfo.com
创业板,大连智云自动化装备股份有限公司,300097,智云股份,7/28/2010,"288,549,669","263,842,041",,,,0,0,东北,辽宁,大连市,C 制造业,www.zhiyun-cn.com
创业板,高新兴科技集团股份有限公司,300098,高新兴,7/28/2010,"1,763,862,485","1,370,226,445",,,,0,0,华南,广东,广州市,I 信息技术,www.gosuncn.com
创业板,尤洛卡精准信息工程股份有限公司,300099,精准信息,8/6/2010,"667,335,255","462,771,529",,,,0,0,华东,山东,泰安市,C 制造业,www.uroica.com.cn
创业板,宁波双林汽车部件股份有限公司,300100,双林股份,8/6/2010,"456,566,616","381,126,448",,,,0,0,华东,浙江,宁波市,C 制造业,www.shuanglin.cn
创业板,成都振芯科技股份有限公司,300101,振芯科技,8/6/2010,"557,340,000","553,671,796",,,,0,0,西南,四川,成都市,C 制造业,www.corpro.cn
创业板,厦门乾照光电股份有限公司,300102,乾照光电,8/12/2010,"707,515,811","707,016,061",,,,0,0,华东,福建,厦门市,C 制造业,www.changelight.com.cn
创业板,达刚控股集团股份有限公司,300103,达刚控股,8/12/2010,"317,601,000","243,010,789",,,,0,0,西北,陕西,西安市,N 公共环保,www.sxdagang.com
创业板,烟台龙源电力技术股份有限公司,300105,龙源技术,8/20/2010,"513,216,000","513,213,525",,,,0,0,华东,山东,烟台市,C 制造业,lyjs.chnenergy.com.cn
创业板,新疆西部牧业股份有限公司,300106,西部牧业,8/20/2010,"211,332,310","211,332,310",,,,0,0,西北,新疆,石河子市,A 农林牧渔,www.xjxbmy.com
创业板,河北建新化工股份有限公司,300107,建新股份,8/20/2010,"551,192,622","336,950,737",,,,0,0,华北,河北,沧州市,C 制造业,www.jianxinchemical.com
创业板,吉药控股集团股份有限公司,300108,吉药控股,8/25/2010,"666,014,674","441,325,064",,,,0,0,东北,吉林,通化市,C 制造业,www.jiyaogroup.com
创业板,博爱新开源医疗科技集团股份有限公司,300109,新开源,8/25/2010,"323,068,983","291,159,424",,,,0,0,华中,河南,焦作市,C 制造业,www.china-pvp.com
创业板,华仁药业股份有限公司,300110,华仁药业,8/25/2010,"1,182,212,982","1,177,833,975",,,,0,0,华东,山东,青岛市,C 制造业,www.qdhuaren.com
创业板,浙江向日葵大健康科技股份有限公司,300111,向日葵,8/27/2010,"1,119,800,000","1,117,239,595",,,,0,0,华东,浙江,绍兴市,C 制造业,www.sunowe.com
创业板,深圳万讯自控股份有限公司,300112,万讯自控,8/27/2010,"285,919,767","215,205,182",,,,0,0,华南,广东,深圳市,C 制造业,www.maxonic.com.cn
创业板,杭州顺网科技股份有限公司,300113,顺网科技,8/27/2010,"694,287,240","483,758,789",,,,0,0,华东,浙江,杭州市,I 信息技术,www.shunwang.com
创业板,中航电测仪器股份有限公司,300114,中航电测,8/27/2010,"590,760,499","590,625,499",,,,0,0,西北,陕西,汉中市,C 制造业,www.zemic.com.cn
创业板,深圳市长盈精密技术股份有限公司,300115,长盈精密,9/2/2010,"1,000,856,430","905,963,702",,,,0,0,华南,广东,深圳市,C 制造业,www.ewpt.com
创业板,保力新能源科技股份有限公司,300116,保力新,9/2/2010,"4,281,082,697","3,756,979,204",,,,0,0,西北,陕西,西安市,C 制造业,www.xajr.com
创业板,北京嘉寓门窗幕墙股份有限公司,300117,嘉寓股份,9/2/2010,"716,760,000","716,760,000",,,,0,0,华北,北京,北京市,E 建筑业,www.jiayu.com.cn
创业板,东方日升新能源股份有限公司,300118,东方日升,9/2/2010,"901,359,941","896,961,441",,,,0,0,华东,浙江,宁波市,C 制造业,www.risenenergy.com
创业板,天津瑞普生物技术股份有限公司,300119,瑞普生物,9/17/2010,"404,493,463","248,806,618",,,,0,0,华北,天津,天津市,C 制造业,www.ringpu.com
创业板,天津经纬辉开光电股份有限公司,300120,经纬辉开,9/17/2010,"464,478,294","379,847,814",,,,0,0,华北,天津,天津市,C 制造业,www.jwdc.cn
创业板,山东阳谷华泰化工股份有限公司,300121,阳谷华泰,9/17/2010,"375,131,706","360,275,855",,,,0,0,华东,山东,聊城市,C 制造业,www.yghuatai.com
创业板,重庆智飞生物制品股份有限公司,300122,智飞生物,9/28/2010,"1,600,000,000","900,369,025",,,,0,0,西南,重庆,重庆市,C 制造业,www.zhifeishengwu.com
创业板,亚光科技集团股份有限公司,300123,亚光科技,9/28/2010,"1,007,630,823","902,029,102",,,,0,0,华中,湖南,益阳市,C 制造业,www.ygkjgroup.com
创业板,深圳市汇川技术股份有限公司,300124,汇川技术,9/28/2010,"1,719,723,440","1,406,942,864",,,,0,0,华南,广东,深圳市,C 制造业,www.inovance.com
创业板,聆达集团股份有限公司,300125,聆达股份,10/13/2010,"265,499,995","263,766,254",,,,0,0,东北,辽宁,大连市,M 科研服务,www.lingdagroup.com.cn
创业板,锐奇控股股份有限公司,300126,锐奇股份,10/13/2010,"303,957,600","210,662,529",,,,0,0,华东,上海,上海市,C 制造业,www.ken-tools.com
创业板,成都银河磁体股份有限公司,300127,银河磁体,10/13/2010,"323,146,360","227,516,140",,,,0,0,西南,四川,成都市,C 制造业,www.galaxymagnets.com
创业板,苏州锦富技术股份有限公司,300128,锦富技术,10/13/2010,"1,094,115,412","1,077,509,735",,,,0,0,华东,江苏,苏州市,C 制造业,www.jin-fu.cn
创业板,上海泰胜风能装备股份有限公司,300129,泰胜风能,10/19/2010,"719,153,256","565,329,900",,,,0,0,华东,上海,上海市,C 制造业,www.shtsp.com
创业板,深圳市新国都股份有限公司,300130,新国都,10/19/2010,"489,197,278","355,308,713",,,,0,0,华南,广东,深圳市,C 制造业,www.xgd.com
创业板,深圳市英唐智能控制股份有限公司,300131,英唐智控,10/19/2010,"1,069,526,426","846,010,863",,,,0,0,华南,广东,深圳市,F 批发零售,www.yitoa.com
创业板,福建青松股份有限公司,300132,青松股份,10/26/2010,"516,580,886","460,125,387",,,,0,0,华东,福建,南平市,C 制造业,www.greenpine.cc
创业板,浙江华策影视股份有限公司,300133,华策影视,10/26/2010,"1,755,673,701","1,436,600,566",,,,0,0,华东,浙江,杭州市,R 文化传播,www.huacemedia.com
创业板,大富科技（安徽）股份有限公司,300134,大富科技,10/26/2010,"767,498,006","712,418,006",,,,0,0,华东,安徽,蚌埠市,C 制造业,www.tatfook.com
创业板,江苏宝利国际投资股份有限公司,300135,宝利国际,10/26/2010,"921,600,000","709,769,304",,,,0,0,华东,江苏,无锡市,C 制造业,www.baolijt.cn
创业板,深圳市信维通信股份有限公司,300136,信维通信,11/5/2010,"967,568,638","815,930,420",,,,0,0,华南,广东,深圳市,C 制造业,www.sz-sunway.com.cn
创业板,河北先河环保科技股份有限公司,300137,先河环保,11/5/2010,"551,032,550","476,149,639",,,,0,0,华北,河北,石家庄市,C 制造业,www.sailhero.com.cn
创业板,晨光生物科技集团股份有限公司,300138,晨光生物,11/5/2010,"511,867,534","406,536,727",,,,0,0,华北,河北,邯郸市,C 制造业,www.cn-cg.com
创业板,北京晓程科技股份有限公司,300139,晓程科技,11/12/2010,"274,000,000","226,943,125",,,,0,0,华北,北京,北京市,C 制造业,www.xiaocheng.com
创业板,中节能环保装备股份有限公司,300140,中环装备,11/12/2010,"427,244,052","385,643,834",,,,0,0,西北,陕西,西安市,C 制造业,www.sdricom.com
创业板,苏州工业园区和顺电气股份有限公司,300141,和顺电气,11/12/2010,"253,884,600","165,590,419",,,,0,0,华东,江苏,苏州市,C 制造业,www.cnheshun.com
创业板,云南沃森生物技术股份有限公司,300142,沃森生物,11/12/2010,"1,543,451,984","1,480,158,199",,,,0,0,西南,云南,昆明市,C 制造业,www.walvax.com
创业板,盈康生命科技股份有限公司,300143,盈康生命,12/9/2010,"642,167,010","519,132,717",,,,0,0,华东,山东,青岛市,Q 卫生,www.300143.net
创业板,宋城演艺发展股份有限公司,300144,宋城演艺,12/9/2010,"2,614,694,040","2,208,709,180",,,,0,0,华东,浙江,杭州市,R 文化传播,www.chinascgf.com
创业板,南方中金环境股份有限公司,300145,中金环境,12/9/2010,"1,923,438,236","1,766,318,294",,,,0,0,华东,浙江,杭州市,C 制造业,www.nanfang-pump.com
创业板,汤臣倍健股份有限公司,300146,汤臣倍健,12/15/2010,"1,581,020,554","892,610,233",,,,0,0,华南,广东,珠海市,C 制造业,www.by-health.com.cn
创业板,广州市香雪制药股份有限公司,300147,香雪制药,12/15/2010,"661,476,335","651,408,964",,,,0,0,华南,广东,广州市,C 制造业,www.xphcn.com
创业板,天舟文化股份有限公司,300148,天舟文化,12/15/2010,"851,693,046","766,949,590",,,,0,0,华中,湖南,长沙市,I 信息技术,www.t-angel.com
创业板,睿智医药科技股份有限公司,300149,睿智医药,12/22/2010,"499,776,892","403,524,687",,,,0,0,华南,广东,江门市,M 科研服务,www.cppt.com.cn
创业板,北京世纪瑞尔技术股份有限公司,300150,世纪瑞尔,12/22/2010,"585,106,053","498,629,514",,,,0,0,华北,北京,北京市,I 信息技术,www.c-real.com.cn
创业板,深圳市昌红科技股份有限公司,300151,昌红科技,12/22/2010,"502,500,000","308,213,830",,,,0,0,华南,广东,深圳市,C 制造业,www.sz-changhong.com
创业板,雄安科融环境科技股份有限公司,300152,科融环境,12/29/2010,"712,800,000","712,322,575",,,,0,0,华北,河北,保定市,N 公共环保,www.kre.cn
创业板,上海科泰电源股份有限公司,300153,科泰电源,12/29/2010,"320,000,000","317,347,386",,,,0,0,华东,上海,上海市,C 制造业,www.cooltechsh.com
创业板,深圳市瑞凌实业股份有限公司,300154,瑞凌股份,12/29/2010,"455,608,000","319,288,150",,,,0,0,华南,广东,深圳市,C 制造业,www.riland.com.cn
创业板,广东安居宝数码科技股份有限公司,300155,安居宝,1/7/2011,"543,370,602","281,909,171",,,,0,0,华南,广东,广州市,C 制造业,www.anjubao.com
创业板,恒泰艾普集团股份有限公司,300157,恒泰艾普,1/7/2011,"712,113,257","707,060,576",,,,0,0,华北,北京,北京市,B 采矿业,www.ldocean.com.cn
创业板,山西振东制药股份有限公司,300158,振东制药,1/7/2011,"1,027,494,660","1,011,735,806",,,,0,0,华北,山西,长治市,C 制造业,www.zdjt.com
创业板,新疆机械研究院股份有限公司,300159,新研股份,1/7/2011,"1,490,360,202","1,420,468,655",,,,0,0,西北,新疆,乌鲁木齐市,C 制造业,www.xjjxy.com.cn
创业板,江苏秀强玻璃工艺股份有限公司,300160,秀强股份,1/13/2011,"618,502,423","583,345,994",,,,0,0,华东,江苏,宿迁市,C 制造业,www.jsxq.com
创业板,武汉华中数控股份有限公司,300161,华中数控,1/13/2011,"172,765,551","168,004,991",,,,0,0,华中,湖北,武汉市,C 制造业,www.huazhongcnc.com
创业板,深圳雷曼光电科技股份有限公司,300162,雷曼光电,1/13/2011,"349,510,030","240,519,899",,,,0,0,华南,广东,深圳市,C 制造业,www.ledman.cn
创业板,宁波先锋新材料股份有限公司,300163,先锋新材,1/13/2011,"474,000,000","347,580,822",,,,0,0,华东,浙江,宁波市,C 制造业,www.aplus.cn、www.chinacurtains.com
创业板,通源石油科技集团股份有限公司,300164,通源石油,1/13/2011,"513,530,289","359,841,686",,,,0,0,西北,陕西,西安市,B 采矿业,www.tongoiltools.com
创业板,江苏天瑞仪器股份有限公司,300165,天瑞仪器,1/25/2011,"490,185,830","319,409,769",,,,0,0,华东,江苏,苏州市,C 制造业,www.skyray-instrument.com
创业板,北京东方国信科技股份有限公司,300166,东方国信,1/25/2011,"1,056,190,495","818,033,806",,,,0,0,华北,北京,北京市,I 信息技术,www.bonc.com.cn
创业板,深圳市迪威迅股份有限公司,300167,迪威迅,1/25/2011,"300,240,000","300,240,000",,,,0,0,华南,广东,深圳市,I 信息技术,www.dvision.cn
创业板,万达信息股份有限公司,300168,万达信息,1/25/2011,"1,187,584,762","1,186,303,656",,,,0,0,华东,上海,上海市,I 信息技术,www.wondersgroup.com
创业板,常州天晟新材料股份有限公司,300169,天晟新材,1/25/2011,"325,984,340","263,373,105",,,,0,0,华东,江苏,常州市,C 制造业,www.tschina.com
创业板,上海汉得信息技术股份有限公司,300170,汉得信息,2/1/2011,"884,016,939","802,678,809",,,,0,0,华东,上海,上海市,I 信息技术,www.hand-china.com
创业板,上海东富龙科技股份有限公司,300171,东富龙,2/1/2011,"628,337,040","427,877,527",,,,0,0,华东,上海,上海市,C 制造业,www.tofflon.com
创业板,中电环保股份有限公司,300172,中电环保,2/1/2011,"520,710,550","376,021,987",,,,0,0,华东,江苏,南京市,N 公共环保,www.njcec.com
创业板,福能东方装备科技股份有限公司,300173,福能东方,2/1/2011,"734,725,698","579,229,837",,,,0,0,华南,广东,佛山市,C 制造业,www.songde.com.cn
创业板,福建元力活性炭股份有限公司,300174,元力股份,2/1/2011,"309,903,168","242,379,640",,,,0,0,华东,福建,南平市,C 制造业,www.yuanlicarbon.com
创业板,朗源股份有限公司,300175,朗源股份,2/15/2011,"470,800,000","470,800,000",,,,0,0,华东,山东,烟台市,C 制造业,www.lontrue.com
创业板,广东派生智能科技股份有限公司,300176,派生科技,2/15/2011,"387,280,800","375,189,764",,,,0,0,华南,广东,肇庆市,C 制造业,www.hongteo.com.cn
创业板,广州中海达卫星导航技术股份有限公司,300177,中海达,2/15/2011,"682,918,277","512,572,035",,,,0,0,华南,广东,广州市,C 制造业,www.hi-target.com.cn
创业板,腾邦国际商业服务集团股份有限公司,300178,腾邦国际,2/15/2011,"616,508,293","584,720,711",,,,0,0,华南,广东,深圳市,L 商务服务,www.tempus.cn
创业板,河南四方达超硬材料股份有限公司,300179,四方达,2/15/2011,"494,328,999","339,231,788",,,,0,0,华中,河南,郑州市,C 制造业,www.sf-diamond.com.cn
创业板,上海华峰超纤科技股份有限公司,300180,华峰超纤,2/22/2011,"1,761,060,155","1,335,584,851",,,,0,0,华东,上海,上海市,C 制造业,
创业板,浙江佐力药业股份有限公司,300181,佐力药业,2/22/2011,"608,624,848","463,805,438",,,,0,0,华东,浙江,湖州市,C 制造业,www.zuoli.com
创业板,北京捷成世纪科技股份有限公司,300182,捷成股份,2/22/2011,"2,574,960,807","1,966,139,701",,,,0,0,华北,北京,北京市,R 文化传播,www.jetsen.com.cn
创业板,青岛东软载波科技股份有限公司,300183,东软载波,2/22/2011,"462,609,137","283,989,137",,,,0,0,华东,山东,青岛市,I 信息技术,www.eastsoft.com.cn
